id;numero_titulo;fecha_titulo;fecha_notificacion;causal_finalizacion;created_at;updated_at;espectrable_id;espectrable_type
11588;CONTRATO DE CONCESIÓN N°005-2007-CNR;2007-06-11;NULL;no_aplica;2016-06-21 22:28:31.217;2016-06-21 22:28:31.217;10349;Espectro
11589;ACUERDO EJECUTIVO N°392-1961;1961-06-23;NULL;no_aplica;2016-06-21 22:28:55.810;2016-06-21 22:28:55.810;10350;Espectro
11590;CONTRATO DE CONCESIÓN N°018-2007-CNR;2007-03-30;NULL;no_aplica;2016-06-21 22:29:47.153;2016-06-21 22:29:47.153;10351;Espectro
11591;ACUERDO EJECUTIVO N°676-96-MG;1996-07-19;NULL;no_aplica;2016-06-21 22:29:52.060;2016-06-21 22:29:52.060;10352;Espectro
11592;CONTRATO DE CONCESIÓN N°024-2008-CNR;2008-05-21;NULL;no_aplica;2016-06-21 22:30:28.450;2016-06-21 22:30:28.450;10353;Espectro
11593;CONTRATO DE CONCESIÓN N°122-2005-CNR;2005-11-08;NULL;no_aplica;2016-06-21 22:31:06.733;2016-06-21 22:31:06.733;10354;Espectro
11594;ACUERDO EJECUTIVO N°321-1988;1988-08-26;NULL;no_aplica;2016-06-21 22:31:11.390;2016-06-21 22:31:11.390;10355;Espectro
11595;CONTRATO DE CONCESIÓN N°011-2008-CNR;2008-05-02;NULL;no_aplica;2016-06-21 22:31:58.407;2016-06-21 22:31:58.407;10356;Espectro
11596;ACUERDO EJECUTIVO N°44-1992;1992-03-24;NULL;no_aplica;2016-06-21 22:32:55.217;2016-06-21 22:32:55.217;10357;Espectro
11598;CONTRATO DE CONCESIÓN N°006-2008-CNR;2008-05-05;NULL;no_aplica;2016-06-21 22:33:29.420;2016-06-21 22:33:29.420;10359;Espectro
11599;ACUERDO EJECUTIVO N°122-1989;1989-06-12;NULL;no_aplica;2016-06-21 22:33:36.780;2016-06-21 22:33:36.780;10360;Espectro
11600;CONTRATO DE CONCESIÓN N°005-2008-CNR;2008-04-17;NULL;no_aplica;2016-06-21 22:34:39.140;2016-06-21 22:34:39.140;10361;Espectro
11601;ACUERDO EJECUTIVO N°2847-2002 MSP;2002-07-18;NULL;no_aplica;2016-06-21 22:34:56.250;2016-06-21 22:34:56.250;10362;Espectro
11602;CONTRATO DE CONCESIÓN N°007-2008-CNR;2008-04-19;NULL;no_aplica;2016-06-21 22:35:38.857;2016-06-21 22:35:38.857;10363;Espectro
11604;CONTRATO DE CONCESIÓN N°126-2005-CNR;2005-11-28;NULL;no_aplica;2016-06-21 22:38:19.967;2016-06-21 22:38:19.967;10365;Espectro
11605;ACUERDO EJECUTIVO N°158-1992;1992-09-07;NULL;no_aplica;2016-06-21 22:39:14.233;2016-06-21 22:39:14.233;10366;Espectro
11606;CONTRATO DE CONCESIÓN N°112-2005-CNR;2005-12-14;NULL;no_aplica;2016-06-21 22:40:45.657;2016-06-21 22:40:45.657;10367;Espectro
11607;ACUERDO EJECUTIVO N°821-98;1998-05-25;NULL;no_aplica;2016-06-21 22:41:10.063;2016-06-21 22:41:10.063;10368;Espectro
11608;CONTRATO DE CONCESIÓN N°013-2007-CNR;2007-02-21;NULL;no_aplica;2016-06-21 22:42:00.140;2016-06-21 22:42:00.140;10369;Espectro
11609;ACUERDO EJECUTIVO N°265-1983;1983-11-11;NULL;no_aplica;2016-06-21 22:42:44.953;2016-06-21 22:42:44.953;10370;Espectro
11610;ACUERDO EJECUTIVO N°375-1991;1991-09-20;NULL;no_aplica;2016-06-21 22:44:26.203;2016-06-21 22:44:26.203;10371;Espectro
11611;ACUERDO EJECUTIVO N°49-2007 MG;2007-05-23;NULL;no_aplica;2016-06-21 22:45:42.937;2016-06-21 22:45:42.937;10372;Espectro
11612;ACUERDO EJECUTIVO N°327-1988;1988-09-16;NULL;no_aplica;2016-06-21 22:47:47.030;2016-06-21 22:47:47.030;10373;Espectro
11613;ACUERDO EJECUTIVO N°300-1981;1981-07-06;NULL;no_aplica;2016-06-21 22:49:34.953;2016-06-21 22:49:34.953;10374;Espectro
11614;ACUERDO EJECUTIVO N°255-1978;1978-03-30;NULL;no_aplica;2016-06-21 22:51:18.330;2016-06-21 22:51:18.330;10375;Espectro
11615;RESOLUCIÓN N°029-2005 CNR;2005-05-28;NULL;no_aplica;2016-06-21 22:57:25.453;2016-06-21 22:57:25.453;10376;Espectro
11616;CONTRATO DE CONCESIÓN N°022-2004-CNR;2004-10-13;NULL;no_aplica;2016-06-22 13:45:50.777;2016-06-22 13:45:50.777;10377;Espectro
11617;CONTRATO DE CONCESIÓN N°074-2004-CNR;2004-10-20;NULL;no_aplica;2016-06-22 13:46:32.247;2016-06-22 13:46:32.247;10378;Espectro
11618;CONTRATO DE CONCESIÓN N°022-2004-CNR;2004-09-14;NULL;no_aplica;2016-06-22 13:47:16.903;2016-06-22 13:47:16.903;10379;Espectro
11619;CONTRATO DE CONCESIÓN N°023-2004-CNR;2004-09-14;NULL;no_aplica;2016-06-22 13:48:02.077;2016-06-22 13:48:02.077;10380;Espectro
11620;CONTRATO DE CONCESIÓN N°003-2008-CNR;2008-04-18;NULL;no_aplica;2016-06-22 13:49:07.840;2016-06-22 13:49:07.840;10381;Espectro
11621;CONTRATO DE CONCESIÓN N°002-2008-CNR;2008-04-18;NULL;no_aplica;2016-06-22 13:49:59.637;2016-06-22 13:49:59.637;10382;Espectro
11622;CONTRATO DE CONCESIÓN N°003-2004-CNR;2004-07-26;NULL;no_aplica;2016-06-22 13:50:42.513;2016-06-22 13:50:42.513;10383;Espectro
11623;CONTRATO DE CONCESIÓN N°002-2004-CNR;2004-07-26;NULL;no_aplica;2016-06-22 13:51:17.590;2016-06-22 13:51:17.590;10384;Espectro
11624;CONTRATO DE CONCESIÓN N°024-2006-CNR;2006-10-02;NULL;no_aplica;2016-06-22 13:52:08.340;2016-06-22 13:52:08.340;10385;Espectro
11625;ACUERDO EJECUTIVO N°539-1973;1973-01-12;NULL;no_aplica;2016-06-22 13:53:35.887;2016-06-22 13:53:35.887;10386;Espectro
11626;CONTRATO DE CONCESIÓN N°011-2007-CNR;2007-05-29;NULL;no_aplica;2016-06-22 13:53:58.623;2016-06-22 13:53:58.623;10387;Espectro
11627;CONTRATO DE CONCESIÓN N°127-2005-CNR;2005-11-28;NULL;no_aplica;2016-06-22 13:54:47.903;2016-06-22 13:54:47.903;10388;Espectro
11628;ACUERDO EJECUTIVO N°35-2006 MGP;2005-11-18;NULL;no_aplica;2016-06-22 13:55:46.030;2016-06-22 13:55:46.030;10389;Espectro
11629;CONTRATO DE CONCESIÓN N°129-2005-CNR;2005-11-14;NULL;no_aplica;2016-06-22 13:56:21.840;2016-06-22 13:56:21.840;10390;Espectro
11630;CONTRATO DE CONCESIÓN N°067-2005-CNR;2005-03-28;NULL;no_aplica;2016-06-22 13:57:06.793;2016-06-22 13:57:06.793;10391;Espectro
11631;CONTRATO DE CONCESIÓN N°016-2004-CNR;2004-11-16;NULL;no_aplica;2016-06-22 13:57:44.670;2016-06-22 13:57:44.670;10392;Espectro
11632;CONTRATO DE CONCESIÓN N°017-2005-CNR;2005-03-28;NULL;no_aplica;2016-06-22 13:58:46.653;2016-06-22 13:58:46.653;10393;Espectro
11633;CONTRATO DE CONCESIÓN N°019-2004-CNR;2004-10-13;NULL;no_aplica;2016-06-22 14:00:09.903;2016-06-22 14:00:09.903;10394;Espectro
11634;CONTRATO DE CONCESIÓN N°018-2005-CNR;2005-03-28;NULL;no_aplica;2016-06-22 14:00:47.623;2016-06-22 14:00:47.623;10395;Espectro
11635;CONTRATO DE CONCESIÓN N°008-2007-CNR;2007-05-30;NULL;no_aplica;2016-06-22 14:01:37.903;2016-06-22 14:01:37.903;10396;Espectro
11636;CONTRATO DE CONCESIÓN N°021-2007-CNR;2007-05-30;NULL;no_aplica;2016-06-22 14:02:45.373;2016-06-22 14:02:45.373;10397;Espectro
11637;ACUERDO EJECUTIVO N°312-1965;1965-06-14;NULL;no_aplica;2016-06-22 14:04:32.810;2016-06-22 14:04:32.810;10398;Espectro
11638;ACUERDO EJECUTIVO N°452-1981;1981-09-09;NULL;no_aplica;2016-06-22 14:05:12.920;2016-06-22 14:05:12.920;10399;Espectro
11639;ACUERDO DE GOBERNACIÓN N°322-1991;1991-07-29;NULL;no_aplica;2016-06-22 14:06:28.890;2016-06-22 14:06:28.890;10400;Espectro
11640;ACUERDO EJECUTIVO N°449 MGP;2008-06-17;NULL;no_aplica;2016-06-22 14:07:46.407;2016-06-22 14:07:46.407;10401;Espectro
11641;ACUERDO EJECUTIVO N°028-2007 MGP;2007-04-26;NULL;no_aplica;2016-06-22 14:08:30.953;2016-06-22 14:08:30.953;10402;Espectro
11642;ACUERDO EJECUTIVO N°337-2007 MGP;2007-06-11;NULL;no_aplica;2016-06-22 14:09:20.750;2016-06-22 14:09:20.750;10403;Espectro
11643;CONTRATO DE CONCESIÓN N°116-2005-CNR;2005-03-28;NULL;no_aplica;2016-06-22 14:09:41.687;2016-06-22 14:09:41.687;10404;Espectro
11644;CONTRATO DE CONCESIÓN N°021-2004-CNR;2004-10-13;NULL;no_aplica;2016-06-22 14:10:21.593;2016-06-22 14:10:21.593;10405;Espectro
11645;ACUERDO EJECUTIVO N°684-1958;1958-11-10;NULL;no_aplica;2016-06-22 14:10:56.657;2016-06-22 14:10:56.657;10406;Espectro
11646;ACUERDO EJECUTIVO N°274-1966;1966-08-12;NULL;no_aplica;2016-06-22 14:11:37.750;2016-06-22 14:11:37.750;10407;Espectro
11648;RESOLUCIÓN N°150-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 14:13:38.110;2016-06-22 14:13:38.110;10409;Espectro
11649;ACUERDO EJECUTIVO N°134-1985;1985-04-29;NULL;no_aplica;2016-06-22 14:14:44.530;2016-06-22 14:14:44.530;10410;Espectro
11650;ACUERDO EJECUTIVO N°79-1978;1978-01-26;NULL;no_aplica;2016-06-22 14:15:23.657;2016-06-22 14:15:23.657;10411;Espectro
11651;ACUERDO DE GOBERNACIÓN N°121-1966;1966-06-07;NULL;no_aplica;2016-06-22 14:16:03.140;2016-06-22 14:16:03.140;10412;Espectro
11652;ACUERDO EJECUTIVO N°182-2006 MGP;2006-09-08;NULL;no_aplica;2016-06-22 14:16:18.843;2016-06-22 14:16:18.843;10413;Espectro
11653;CONTRATO DE CONCESIÓN N°022-2006-CNR;2006-10-16;NULL;no_aplica;2016-06-22 14:16:45.827;2016-06-22 14:16:45.827;10414;Espectro
11654;CONTRATO DE CONCESIÓN N°001-2008-CNR;2008-01-29;NULL;no_aplica;2016-06-22 14:17:09.250;2016-06-22 14:17:09.250;10415;Espectro
11655;CONTRATO DE CONCESIÓN N°039-2007-CNR;2007-09-14;NULL;no_aplica;2016-06-22 14:17:33.937;2016-06-22 14:17:33.937;10416;Espectro
11657;CONTRATO DE CONCESIÓN N°040-2008-CNR;2008-03-31;NULL;no_aplica;2016-06-22 14:18:30.140;2016-06-22 14:18:30.140;10418;Espectro
11658;ACUERDO EJECUTIVO N°28-1992;1992-03-08;NULL;no_aplica;2016-06-22 14:18:59.063;2016-06-22 14:18:59.063;10419;Espectro
11659;CONTRATO DE CONCESIÓN N°007-2007-CNR;2007-02-21;NULL;no_aplica;2016-06-22 14:19:11.577;2016-06-22 14:19:11.577;10420;Espectro
11660;ACUERDO EJECUTIVO N°32-1993;1993-03-08;NULL;no_aplica;2016-06-22 14:19:47.970;2016-06-22 14:19:47.970;10421;Espectro
11661;CONTRATO DE CONCESIÓN N°026-2004-CNR;2004-09-14;NULL;no_aplica;2016-06-22 14:20:00.500;2016-06-22 14:20:00.500;10422;Espectro
11662;CONTRATO DE CONCESIÓN N°054-2006-CNR;2006-10-23;NULL;no_aplica;2016-06-22 14:20:43.140;2016-06-22 14:20:43.140;10423;Espectro
11663;CONTRATO DE CONCESIÓN N°091-2004-CNR;2005-01-10;NULL;no_aplica;2016-06-22 14:21:09.737;2016-06-22 14:21:09.737;10424;Espectro
11665;CONTRATO DE CONCESIÓN N°087-2004-CNR;2005-01-10;NULL;no_aplica;2016-06-22 14:21:58.720;2016-06-22 14:21:58.720;10426;Espectro
11666;CONTRATO DE CONCESIÓN N°008-2006-CNR;2006-03-09;NULL;no_aplica;2016-06-22 14:22:02.877;2016-06-22 14:22:02.877;10427;Espectro
11667;CONTRATO DE CONCESIÓN N°073-2006-CNR;2006-10-16;NULL;no_aplica;2016-06-22 14:22:55.673;2016-06-22 14:22:55.673;10428;Espectro
11668;CONTRATO DE CONCESIÓN N°031-2005-CNR;2005-11-28;NULL;no_aplica;2016-06-22 14:23:22.627;2016-06-22 14:23:22.627;10429;Espectro
11669;CONTRATO DE CONCESIÓN N°042-2006-CNR;2006-10-23;NULL;no_aplica;2016-06-22 14:24:31.407;2016-06-22 14:24:31.407;10430;Espectro
11670;CONTRATO DE CONCESIÓN N°024-2004-CNR;2004-10-19;NULL;no_aplica;2016-06-22 14:25:08.970;2016-06-22 14:25:08.970;10431;Espectro
11671;ACUERDO EJECUTIVO N°2762-2002 MSP;2002-07-18;NULL;no_aplica;2016-06-22 14:25:22.470;2016-06-22 14:25:22.470;10432;Espectro
11672;ACUERDO EJECUTIVO N°024-2010-MINAET;2010-09-17;2011-02-28;no_aplica;2016-06-22 14:26:04.687;2016-06-22 14:26:04.687;10433;Espectro
11673;CONTRATO DE CONCESIÓN N°035-2006-CNR;2006-09-29;NULL;no_aplica;2016-06-22 14:26:16.203;2016-06-22 14:26:16.203;10434;Espectro
11674;CONTRATO DE CONCESIÓN N°042-2008-CNR;2008-04-17;NULL;no_aplica;2016-06-22 14:27:55.877;2016-06-22 14:27:55.877;10435;Espectro
11675;ACUERDO EJECUTIVO N°400-97;1997-02-14;NULL;no_aplica;2016-06-22 14:30:13.250;2016-06-22 14:30:13.250;10436;Espectro
11676;ACUERDO EJECUTIVO N°240-1987;1987-10-14;NULL;no_aplica;2016-06-22 14:31:07.097;2016-06-22 14:31:07.097;10437;Espectro
11677;ACUERDO EJECUTIVO N°TEL-15-2012-MINAET;2012-02-07;2012-03-02;no_aplica;2016-06-22 14:32:07.547;2016-06-22 14:32:07.547;10438;Espectro
11679;ACUERDO EJECUTIVO N° TEL-069-2011-MINAET;2011-09-12;2009-11-30;no_aplica;2016-06-22 14:34:15.393;2016-06-22 14:34:15.393;10440;Espectro
11680;CONTRATO DE CONCESIÓN N°025-2004-CNR;2004-10-19;NULL;no_aplica;2016-06-22 15:06:49.600;2016-06-22 15:06:49.600;10441;Espectro
11681;ACUERDO EJECUTIVO N°452-1981;1981-09-09;NULL;no_aplica;2016-06-22 15:07:29.223;2016-06-22 15:07:29.223;10442;Espectro
11683;ACUERDO EJECUTIVO N°415-1971;1971-08-16;NULL;no_aplica;2016-06-22 15:09:06.677;2016-06-22 15:09:06.677;10444;Espectro
11684;ACUERDO EJECUTIVO N°807-1978;1978-11-27;NULL;no_aplica;2016-06-22 15:09:49.913;2016-06-22 15:09:49.913;10445;Espectro
11685;ACUERDO EJECUTIVO N°459-1982;1982-11-23;NULL;no_aplica;2016-06-22 15:10:28.007;2016-06-22 15:10:28.007;10446;Espectro
11686;CONTRATO DE CONCESIÓN N°070-2004-CNR;2004-10-19;NULL;no_aplica;2016-06-22 15:14:39.087;2016-06-22 15:14:39.087;10447;Espectro
11687;CONTRATO DE CONCESIÓN N°071-2004-CNR;2004-10-19;NULL;no_aplica;2016-06-22 15:15:22.037;2016-06-22 15:15:22.037;10448;Espectro
11689;ACUERDO EJECUTIVO N°944-1959;1959-09-18;NULL;no_aplica;2016-06-22 15:17:11.960;2016-06-22 15:17:11.960;10450;Espectro
11690;ACUERDO EJECUTIVO N°215-1965;1965-04-28;NULL;no_aplica;2016-06-22 15:17:58.460;2016-06-22 15:17:58.460;10451;Espectro
11692;CONTRATO DE CONCESIÓN N°069-2004-CNR;2004-10-19;NULL;no_aplica;2016-06-22 15:20:49.523;2016-06-22 15:20:49.523;10453;Espectro
11693;RESOLUCIÓN N°019-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 15:21:29.523;2016-06-22 15:21:29.523;10454;Espectro
11694;RESOLUCIÓN N°058-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 15:22:11.367;2016-06-22 15:22:11.367;10455;Espectro
11696;RESOLUCIÓN N°235-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 15:23:06.960;2016-06-22 15:23:06.960;10457;Espectro
11698;CONTRATO DE CONCESIÓN N°003-2005-CNR;2005-11-21;NULL;no_aplica;2016-06-22 15:24:14.557;2016-06-22 15:24:14.557;10459;Espectro
11700;RESOLUCIÓN N°102-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 15:24:49.383;2016-06-22 15:24:49.383;10461;Espectro
11702;RESOLUCIÓN N°155-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 15:25:31.947;2016-06-22 15:25:31.947;10463;Espectro
11703;RESOLUCIÓN N°002-2006 CNR;2006-01-30;NULL;no_aplica;2016-06-22 15:26:12.853;2016-06-22 15:26:12.853;10464;Espectro
11706;RESOLUCIÓN N°059-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 15:30:39.383;2016-06-22 15:30:39.383;10467;Espectro
11707;ACUERDO EJECUTIVO N°289-2007 MGP;2007-06-24;NULL;no_aplica;2016-06-22 15:33:38.430;2016-06-22 15:33:38.430;10468;Espectro
11708;ACUERDO EJECUTIVO N°186-2006 MGP;2006-10-04;NULL;no_aplica;2016-06-22 15:34:13.697;2016-06-22 15:34:13.697;10469;Espectro
11709;ACUERDO EJECUTIVO N°285-1990;1990-12-03;NULL;no_aplica;2016-06-22 15:34:56.527;2016-06-22 15:34:56.527;10470;Espectro
11711;ACUERDO EJECUTIVO N°193-2005 MGP;2006-10-24;NULL;no_aplica;2016-06-22 15:36:21.150;2016-06-22 15:36:21.150;10472;Espectro
11712;ACUERDO DE GOBERNACION N° 431-1991 ;1991-12-23;NULL;no_aplica;2016-06-22 15:39:08.383;2016-06-22 15:39:08.383;10473;Espectro
11713;ACUERDO EJECUTIVO N°37-1978;1978-01-25;NULL;no_aplica;2016-06-22 15:40:30.400;2016-06-22 15:40:30.400;10474;Espectro
11715;ACUERDO EJECUTIVO N°7-1968;1968-08-01;NULL;no_aplica;2016-06-22 15:41:31.697;2016-06-22 15:41:31.697;10476;Espectro
11716;ACUERDO EJECUTIVO N°384-1953;1953-08-31;NULL;no_aplica;2016-06-22 15:43:02.993;2016-06-22 15:43:02.993;10477;Espectro
11718;ACUERDO EJECUTIVO N°108-1953;1953-03-06;NULL;no_aplica;2016-06-22 15:44:56.933;2016-06-22 15:44:56.933;10479;Espectro
11719;ACUERDO EJECUTIVO N°656-1956;1956-10-13;NULL;no_aplica;2016-06-22 15:45:55.683;2016-06-22 15:45:55.683;10480;Espectro
11720;ACUERDO PUBLICADO EN LA GACETA N°198 DEL 2 DE SETIEMBRE DE 1969;1969-09-02;NULL;no_aplica;2016-06-22 15:47:22.777;2016-06-22 15:47:22.777;10481;Espectro
11723;ACUERDO DE GOBERNACION N°451-1978;1978-07-28;NULL;no_aplica;2016-06-22 15:51:53.323;2016-06-22 15:51:53.323;10484;Espectro
11724;ACUERDO EJECUTIVO N°382-1991;1991-09-26;NULL;no_aplica;2016-06-22 15:52:47.433;2016-06-22 15:52:47.433;10485;Espectro
11725;ACUERDO EJECUTIVO N°218-1977;1977-04-27;NULL;no_aplica;2016-06-22 16:01:11.013;2016-06-22 16:01:11.013;10486;Espectro
11761;ACUERDO EJECUTIVO N° 625-MG;1996-07-08;NULL;no_aplica;2016-06-22 20:19:41.213;2016-06-22 20:19:41.213;10522;Espectro
11765;ACUERDO EJECUTIVO N° 308-1989;1989-10-25;NULL;no_aplica;2016-06-22 21:10:42.657;2016-06-22 21:10:42.657;10526;Espectro
11766;ACUERDO EJECUTIVO N°200-1991;1991-05-10;NULL;no_aplica;2016-06-22 21:16:01.157;2016-06-22 21:16:01.157;10527;Espectro
11767;N° 250-1979;1979-05-07;NULL;no_aplica;2016-06-22 21:24:43.020;2016-06-22 21:24:43.020;10528;Espectro
11770;ACUERDO EJECUTIVO N°114-1988;1988-04-21;NULL;no_aplica;2016-06-22 22:01:49.460;2016-06-22 22:01:49.460;10531;Espectro
11782;ACUERDO EJECUTIVO N°327-1981 ;1981-07-14;NULL;no_aplica;2016-06-22 22:16:46.947;2016-06-22 22:16:46.947;10543;Espectro
11783;RESOLUCION N°029-2006 CNR;2006-05-05;NULL;no_aplica;2016-06-22 22:17:11.337;2016-06-22 22:17:11.337;10544;Espectro
11784;ACUERDO EJECUTIVO N°494-2004 MSP;2004-10-05;NULL;no_aplica;2016-06-22 22:19:04.417;2016-06-22 22:19:04.417;10545;Espectro
11787;RESOLUCION N°176-2005 CNR;2005-11-11;NULL;no_aplica;2016-06-22 22:22:46.337;2016-06-22 22:22:46.337;10548;Espectro
11790;ACUERDO EJECUTIVO N°453 MGP;2008-06-27;NULL;no_aplica;2016-06-22 22:25:23.540;2016-06-22 22:25:23.540;10551;Espectro
11792;ACUERDO EJECUTIVO N°121-2006;2006-05-31;NULL;no_aplica;2016-06-22 22:26:13.980;2016-06-22 22:26:13.980;10553;Espectro
11800;ACUERDO EJECUTIVO N°46-1992;1992-03-03;NULL;no_aplica;2016-06-22 22:32:19.573;2016-06-22 22:32:19.573;10561;Espectro
11802;ACUERDO EJECUTIVO N° TEL-052-2012-MINAET;2012-05-23;2012-07-02;no_aplica;2016-06-22 22:33:11.213;2016-06-22 22:33:11.213;10563;Espectro
11803;ACUERDO EJECUTIVO N° 100-2015-TEL-MICITT;2015-05-15;2015-07-22;no_aplica;2016-06-22 22:34:18.010;2016-06-22 22:34:18.010;10564;Espectro
11805;ACUERDO EJECUTIVO N°845-97 MSP;1997-06-30;NULL;no_aplica;2016-06-22 22:35:05.213;2016-06-22 22:35:05.213;10566;Espectro
11806;RESOLUCION N°157-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 22:35:31.777;2016-06-22 22:35:31.777;10567;Espectro
11808;RESOLUCION N°109-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 22:35:54.510;2016-06-22 22:35:54.510;10569;Espectro
11811;RESOLUCION N°086-2005 CNR;2005-02-28;NULL;no_aplica;2016-06-22 22:36:43.090;2016-06-22 22:36:43.090;10572;Espectro
11814;ACUERDO EJECUTIVO N°217-1980;1980-03-05;NULL;no_aplica;2016-06-22 22:37:54.340;2016-06-22 22:37:54.340;10575;Espectro
11816;ACUERDO EJECUTIVO N°477 MGP 2008;2008-06-13;NULL;no_aplica;2016-06-22 22:39:48.200;2016-06-22 22:39:48.200;10577;Espectro
11817;ACUERDO EJECUTIVO N° TEL-063-2011-MINAET;2011-08-24;2011-09-30;no_aplica;2016-06-22 22:39:57.403;2016-06-22 22:39:57.403;10578;Espectro
11818;ACUERDO N° 013-2009-MINAET;2009-08-19;2009-11-13;no_aplica;2016-06-22 22:40:50.950;2016-06-22 22:40:50.950;10579;Espectro
11820;ACUERDO EJECUTIVO N° TEL-067-2011-MINAET;2011-08-29;2011-09-30;no_aplica;2016-06-22 22:41:50.467;2016-06-22 22:41:50.467;10581;Espectro
11822;ACUERDO EJECUTIVO N°49-2005 MSP;2004-12-16;NULL;no_aplica;2016-06-22 22:43:25.623;2016-06-22 22:43:25.623;10583;Espectro
11828;ACUERDO EJECUTIVO N°381-1981;1981-07-24;NULL;no_aplica;2016-06-22 22:46:18.700;2016-06-22 22:46:18.700;10589;Espectro
11830;ACUERDO EJECUTIVO N°235-1984;1984-09-17;NULL;no_aplica;2016-06-22 22:47:07.403;2016-06-22 22:47:07.403;10591;Espectro
11831;ACUERDO EJECUTIVO N°470 MGP 2008;2008-06-16;NULL;no_aplica;2016-06-22 22:47:41.543;2016-06-22 22:47:41.543;10592;Espectro
11832;ACUERDO EJECUTIVO N° TEL-071-2012-MINAET;2012-07-27;2012-11-27;no_aplica;2016-06-22 22:47:51.327;2016-06-22 22:47:51.327;10593;Espectro
11837;ACUERDO EJECUTIVO N°373-2007-MGP;2007-09-10;NULL;no_aplica;2016-06-22 22:50:33.233;2016-06-22 22:50:33.233;10598;Espectro
11838;ACUERDO EJECUTIVO N°3094-2002 MSP;2002-10-02;NULL;no_aplica;2016-06-23 13:53:14.087;2016-06-23 13:53:14.087;10599;Espectro
11841;ACUERDO EJECUTIVO N°111-1978;1978-02-21;NULL;no_aplica;2016-06-23 14:20:24.623;2016-06-23 14:20:24.623;10602;Espectro
11842;ACUERDO EJECUTIVO N°160-1980;1980-02-26;NULL;no_aplica;2016-06-23 14:21:19.153;2016-06-23 14:21:19.153;10603;Espectro
11843;ACUERDO EJECUTIVO N°65-1987;1987-05-08;NULL;no_aplica;2016-06-23 14:23:45.047;2016-06-23 14:23:45.047;10604;Espectro
11884;ACUERDO EJECUTIVO N° 435-2008 MGP;2008-06-15;NULL;no_aplica;2016-06-23 16:42:08.467;2016-06-23 16:42:08.467;10645;Espectro
11910;ACUERDO EJECUTIVO N° 310-97 MSP;1997-01-14;NULL;no_aplica;2016-06-23 17:34:07.157;2016-06-23 17:34:07.157;10671;Espectro
11911;ACUERDO EJECUTIVO N°146-1989;1989-06-27;NULL;no_aplica;2016-06-23 17:34:43.233;2016-06-23 17:34:43.233;10672;Espectro
11912;ACUERDO EJECUTIVO N°412-1968;1968-08-28;NULL;no_aplica;2016-06-23 17:35:15.873;2016-06-23 17:35:15.873;10673;Espectro
11913;ACUERDO EJECUTIVO N°336-1964;1964-08-08;NULL;no_aplica;2016-06-23 17:37:05.733;2016-06-23 17:37:05.733;10674;Espectro
11914;ACUERDO EJECUTIVO N°442-1978;1978-08-03;NULL;no_aplica;2016-06-23 18:43:56.007;2016-06-23 18:43:56.007;10675;Espectro
11915;ACUERDO EJECUTIVO N°435-1967;1967-08-10;NULL;no_aplica;2016-06-23 18:45:21.350;2016-06-23 18:45:21.350;10676;Espectro
11916;ACUERDO EJECUTIVO N°386-1991;1991-09-26;NULL;no_aplica;2016-06-23 18:46:23.227;2016-06-23 18:46:23.227;10677;Espectro
11919;ACUERDO EJECUTIVO N°107-1982;1982-03-03;NULL;no_aplica;2016-06-23 19:54:22.327;2016-06-23 19:54:22.327;10680;Espectro
11920;ACUERDO EJECUTIVO N°266-1965;1965-05-13;NULL;no_aplica;2016-06-23 19:55:21.547;2016-06-23 19:55:21.547;10681;Espectro
11921;CONTRATO DE CONCESIÓN N°010-2005-CNR;2006-01-02;NULL;no_aplica;2016-06-23 19:56:27.390;2016-06-23 19:56:27.390;10682;Espectro
11922;CONTRATO DE CONCESIÓN N°009-2006-CNR;2006-01-02;NULL;no_aplica;2016-06-23 19:57:16.657;2016-06-23 19:57:16.657;10683;Espectro
11923;ACUERDO EJECUTIVO N°339-1991;1991-08-12;NULL;no_aplica;2016-06-23 19:58:08.250;2016-06-23 19:58:08.250;10684;Espectro
11924;ACUERDO EJECUTIVO N°122-1993;1993-06-08;NULL;no_aplica;2016-06-23 19:58:55.983;2016-06-23 19:58:55.983;10685;Espectro
11925;ACUERDO EJECUTIVO N°469-2007-MGP;2007-11-07;NULL;no_aplica;2016-06-23 20:00:32.657;2016-06-23 20:00:32.657;10686;Espectro
11926;CONTRATO DE CONCESIÓN N°024-2007-CNR;2007-05-30;NULL;no_aplica;2016-06-23 20:14:02.080;2016-06-23 20:14:02.080;10687;Espectro
11927;CONTRATO DE CONCESIÓN N°025-2007-CNR;2007-05-30;NULL;no_aplica;2016-06-23 20:14:39.797;2016-06-23 20:14:39.797;10688;Espectro
11928;CONTRATO DE CONCESIÓN N°032-2008-CNR;2008-06-26;NULL;no_aplica;2016-06-23 20:16:04.517;2016-06-23 20:16:04.517;10689;Espectro
